mode	pack	slot	group	line	lang	src	text
1	AVD00003	2	0x468863	13	fr	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	13	fr	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	13	it	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	13	it	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	13	ja	MLG/Text/009c9ea4.olang	発射角度設定もーはい完了
1	AVD00003	2	0x468863	13	ja	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	13	pt	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	14	de	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	14	de	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	14	en	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	14	en	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	14	es	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	14	fr	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	14	fr	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	14	it	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	14	it	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	14	ja	MLG/Text/009c9ea4.olang	ミサイルハッチ開けるがね！
1	AVD00003	2	0x468863	14	ja	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	14	pt	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	15	de	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	15	de	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	15	en	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	15	en	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	15	es	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	15	fr	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	15	fr	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	15	it	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	15	it	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	15	ja	MLG/Text/009c9ea4.olang	火がついてまった
1	AVD00003	2	0x468863	15	ja	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	15	pt	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	16	de	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	16	de	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	16	en	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	16	en	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	16	es	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	16	fr	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	16	fr	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	16	it	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	16	it	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	16	ja	MLG/Text/009c9ea4.olang	10
1	AVD00003	2	0x468863	16	ja	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	16	pt	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	17	de	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	17	de	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	17	en	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	17	en	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	17	es	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	17	fr	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	17	fr	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	17	it	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	17	it	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	17	ja	MLG/Text/009c9ea4.olang	9
1	AVD00003	2	0x468863	17	ja	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	17	pt	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	18	de	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	18	de	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	18	en	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	18	en	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	18	es	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	18	fr	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	18	fr	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	18	it	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	18	it	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	18	ja	MLG/Text/009c9ea4.olang	8
1	AVD00003	2	0x468863	18	ja	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	18	pt	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	19	de	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	19	de	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	19	en	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	19	en	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	19	es	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	19	fr	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	19	fr	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	19	it	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	19	it	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	19	ja	MLG/Text/009c9ea4.olang	7
1	AVD00003	2	0x468863	19	ja	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	19	pt	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	20	de	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	20	de	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	20	en	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	20	en	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	20	es	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	20	fr	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	20	fr	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	20	it	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	20	it	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	20	ja	MLG/Text/009c9ea4.olang	6
1	AVD00003	2	0x468863	20	ja	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	20	pt	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	21	de	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	21	de	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	21	en	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	21	en	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	21	es	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	21	fr	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	21	fr	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	21	it	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	21	it	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	21	ja	MLG/Text/009c9ea4.olang	5
1	AVD00003	2	0x468863	21	ja	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	21	pt	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	22	de	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	22	de	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	22	en	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	22	en	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	22	es	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	22	fr	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	22	fr	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	22	it	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	22	it	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	22	ja	MLG/Text/009c9ea4.olang	4
1	AVD00003	2	0x468863	22	ja	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	22	pt	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	23	de	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	23	de	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	23	en	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	23	en	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	23	es	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	23	fr	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	23	fr	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	23	it	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	23	it	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	23	ja	MLG/Text/009c9ea4.olang	3
1	AVD00003	2	0x468863	23	ja	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	23	pt	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	24	de	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	24	de	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	24	en	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	24	en	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	24	es	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	24	fr	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	24	fr	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	24	it	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	24	it	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	24	ja	MLG/Text/009c9ea4.olang	2
1	AVD00003	2	0x468863	24	ja	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	24	pt	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	25	de	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	25	de	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	25	en	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	25	en	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	25	es	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	25	fr	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	25	fr	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	25	it	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	25	it	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	25	ja	MLG/Text/009c9ea4.olang	1
1	AVD00003	2	0x468863	25	ja	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	25	pt	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	26	de	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	26	de	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	26	en	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	26	en	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	26	es	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	26	fr	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	26	fr	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	26	it	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	26	it	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	26	ja	MLG/Text/009c9ea4.olang	発射だぎゃあ
1	AVD00003	2	0x468863	26	ja	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	26	pt	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	27	de	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	27	de	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	27	en	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	27	en	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	27	es	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	27	fr	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	27	fr	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	27	it	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	27	it	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	27	ja	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	27	ja	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	27	pt	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	28	de	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	28	de	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	28	en	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	28	en	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	28	es	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	28	fr	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	28	fr	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	28	it	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	28	it	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	28	ja	MLG/Text/009c9ea4.olang	発射まぁじき一分前
1	AVD00003	2	0x468863	28	ja	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	28	pt	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	29	de	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	29	de	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	29	en	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	29	en	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	29	es	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	29	fr	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	29	fr	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	29	it	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	29	it	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	29	ja	MLG/Text/009c9ea4.olang	発射もうはい30秒前
1	AVD00003	2	0x468863	29	ja	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	29	pt	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	30	de	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	30	de	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	30	en	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	30	en	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	30	es	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	30	fr	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	30	fr	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	30	it	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	30	it	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	30	ja	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	30	ja	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	30	pt	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	31	de	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	31	de	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	31	en	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	31	en	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	31	es	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	31	fr	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	31	fr	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	31	it	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	31	it	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	31	ja	MLG/Text/009c9ea4.olang	ウェポンコンテナこわけたがね
1	AVD00003	2	0x468863	31	ja	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	31	pt	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	32	de	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	32	de	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	32	en	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	32	en	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	32	es	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	32	fr	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	32	fr	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	32	it	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	32	it	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	32	ja	MLG/Text/009c9ea4.olang	おみゃあさん、つよなっとるが！
1	AVD00003	2	0x468863	32	ja	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	32	pt	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	33	de	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	33	de	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	33	en	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	33	en	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	33	es	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	33	fr	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	33	fr	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	33	it	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	33	it	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	33	ja	MLG/Text/009c9ea4.olang	さぁ、行こみゃあ！
1	AVD00003	2	0x468863	33	ja	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	33	pt	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	34	de	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	34	de	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	34	en	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	34	en	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	34	es	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	34	fr	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	34	fr	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	34	it	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	34	it	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	34	ja	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	34	ja	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	34	pt	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	35	de	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	35	de	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	35	en	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	35	en	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	35	es	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	35	fr	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	35	fr	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	35	it	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	35	it	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	35	ja	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	35	ja	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	35	pt	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	36	de	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	36	de	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	36	en	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	36	en	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	36	es	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	36	fr	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	36	fr	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	36	it	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	36	it	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	36	ja	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	36	ja	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	36	pt	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	37	de	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	37	de	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	37	en	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	37	en	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	37	es	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	37	fr	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	37	fr	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	37	it	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	37	it	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	37	ja	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	37	ja	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	37	pt	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	38	de	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	38	de	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	38	en	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	38	en	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	38	es	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	38	fr	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	38	fr	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	38	it	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	38	it	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	38	ja	MLG/Text/009c9ea4.olang	まっぺんやったるわ！
1	AVD00003	2	0x468863	38	ja	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	38	pt	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	39	de	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	39	de	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	39	en	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	39	en	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	39	es	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	39	fr	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	39	fr	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	39	it	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	39	it	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	39	ja	MLG/Text/009c9ea4.olang	おうじょうこくわ～、反撃せんといかん
1	AVD00003	2	0x468863	39	ja	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	39	pt	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	40	de	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	40	de	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	40	en	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	40	en	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	40	es	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	40	fr	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	40	fr	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	40	it	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	40	it	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	40	ja	MLG/Text/009c9ea4.olang	まぁ～かん、自己防衛モードにしてまうぞ！
1	AVD00003	2	0x468863	40	ja	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	40	pt	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	41	de	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	41	de	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	41	en	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	41	en	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	41	es	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	41	fr	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	41	fr	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	41	it	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	41	it	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	41	ja	MLG/Text/009c9ea4.olang	めちゃんこ、ちんちこちんだでよ～
1	AVD00003	2	0x468863	41	ja	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	41	pt	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	42	de	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	42	de	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	42	en	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	42	en	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	42	es	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	42	fr	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	42	fr	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	42	it	MLG/Text/009c9ea4.olang	
1	AVD00003	2	0x468863	42	it	EXLANG/Text/00c7f1dd.olang	
1	AVD00003	2	0x468863	42	ja	MLG/Text/009c9ea4.olang	よーけ喰らわしたる！
1	AVD00003	2	0x468863	42	ja	EXLANG/Text/00c7f1dd.olang	
