table_id	lang	group	entry	meta	record	locations	text
0x003af92d	es	0x426e17	0x00000e	0x0402	1921	1921:0x5d98284c	¡Aquí tienes!
0x003af92d	es	0x426e17	0x00000f	0x0402	1921	1921:0x5d98284c	¿Y tú qué haces? ¿Estás buscando el cargamento?
0x003af92d	es	0x426e17	0x000010	0x0402	1921	1921:0x5d98284c	Sí.
0x003af92d	es	0x426e17	0x000011	0x0402	1921	1921:0x5d98284c	Debe de ser importante, ¿eh?
0x003af92d	es	0x426e17	0x000012	0x0402	1921	1921:0x5d98284c	Eso parece.
0x003af92d	es	0x426e17	0x000013	0x0402	1921	1921:0x5d98284c	Creo que pueden ser armas nucleares.
0x003af92d	es	0x426e38	0x000000	0x0402	1921	1921:0x5d98284c	Hay una prisión en las montañas. Probablemente esté allí.
0x003af92d	es	0x426e38	0x000001	0x0402	1921	1921:0x5d98284c	Una prisión en las montañas...
0x003af92d	es	0x426e38	0x000002	0x0402	1921	1921:0x5d98284c	Quiero que hagas algo por mí. Si no puedes salvar a Chico...
0x003af92d	es	0x426e38	0x000003	0x0402	1921	1921:0x5d98284c	Debes hacer que deje de sufrir. Que dejen de humillarlo...
0x003af92d	es	0x426e38	0x000004	0x0402	1921	1921:0x5d98284c	Si se rinde, si ves que va a traicionar a sus compas... Por favor.
0x003af92d	es	0x426e38	0x000005	0x0402	1921	1921:0x5d98284c	Al menos deja que conserve su honor.
0x003af92d	es	0x426e38	0x000006	0x0402	1921	1921:0x5d98284c	No puedo prometerte eso.
0x003af92d	es	0x426e38	0x000007	0x0402	1921	1921:0x5d98284c	¿Por qué?
0x003af92d	es	0x826e53	0x000000	0x0402	1921	1921:0x5d98284c	Amanda, hemos abandonado nuestro hogar pero seguimos estando vivos.
0x003af92d	es	0x826e53	0x000001	0x0402	1921	1921:0x5d98284c	Seguimos luchando.
0x003af92d	es	0x826e53	0x000002	0x0402	1921	1921:0x5d98284c	Siempre hay una razón para seguir viviendo.
0x003af92d	es	0x826e53	0x000003	0x0402	1921	1921:0x5d98284c	¡Me siento renacer!
0x003af92d	es	0x826e53	0x000004	0x0402	1921	1921:0x5d98284c	Amanda, únete a mi unidad hasta que estés recuperada.
0x003af92d	es	0x826e53	0x000005	0x0402	1921	1921:0x5d98284c	¿Tu unidad?
0x003af92d	es	0x826e53	0x000006	0x0402	1921	1921:0x5d98284c	Sí.
0x003af92d	es	0x826e53	0x000007	0x0402	1921	1921:0x5d98284c	¿Quién eres? ¿Por qué estás aquí?
0x003af92d	es	0x826e53	0x000008	0x0402	1921	1921:0x5d98284c	Soy Snake. Serpiente.
0x003af92d	es	0x826e53	0x000009	0x0402	1921	1921:0x5d98284c	¿Snake?
0x003af92d	es	0x826e53	0x00000a	0x0402	1921	1921:0x5d98284c	Podría ser...
0x003af92d	es	0x826e53	0x00000b	0x0402	1921	1921:0x5d98284c	el gran cacique...
0x003af92d	es	0x826e53	0x00000c	0x0402	1921	1921:0x5d98284c	que ha venido para guiarnos.
0x003af92d	es	0x826e53	0x00000d	0x0402	1921	1921:0x5d98284c	Patria libre o morir... 
0x003af92d	es	0x926e32	0x000000	0x0402	1921	1921:0x5d98284c	¿Qué? ¿Nucleares?
0x003af92d	es	0x926e32	0x000001	0x0402	1921	1921:0x5d98284c	¡Madre de Dios! ¡No hay tiempo que perder! ¡Debemos llegar a Irazú!
0x003af92d	es	0x926e32	0x000002	0x0402	1921	1921:0x5d98284c	La ruta de transporte lleva hasta allí.
0x003af92d	es	0x926e32	0x000003	0x0402	1921	1921:0x5d98284c	Deben de tener allí a Chico y mis compas...
0x003af92d	es	0x926e32	0x000004	0x0402	1921	1921:0x5d98284c	Siempre que discuto con Chico, se va para estar solo.
0x003af92d	es	0x926e32	0x000005	0x0402	1921	1921:0x5d98284c	Por eso sabe más que nadie sobre las bases enemigas.
0x003af92d	es	0x926e32	0x000006	0x0402	1921	1921:0x5d98284c	Es... ¡Ay, Chico!
0x003af92d	es	0x926e32	0x000007	0x0402	1921	1921:0x5d98284c	Estás muy preocupada por tu hermano pequeño.
0x003af92d	es	0x926e32	0x000008	0x0402	1921	1921:0x5d98284c	Por eso no sirvo para líder.
0x003af92d	es	0x926e32	0x000009	0x0402	1921	1921:0x5d98284c	De acuerdo. Está un poco a desmano, pero...
0x003af92d	es	0x926e32	0x00000a	0x0402	1921	1921:0x5d98284c	Dime adónde tengo que ir. 
0x003af92d	es	0xb26e10	0x000000	0x0402	1921	1921:0x5d98284c	La guardia de Somoza nos echó de Nicaragua
0x003af92d	es	0xb26e10	0x000001	0x0402	1921	1921:0x5d98284c	a través del Río San Juan y acabamos aquí.
0x003af92d	es	0xb26e10	0x000002	0x0402	1921	1921:0x5d98284c	Lo único que nos ha permitido seguir luchando...
0x003af92d	es	0xb26e10	0x000003	0x0402	1921	1921:0x5d98284c	¿Amanda?
0x003af92d	es	0xb26e10	0x000004	0x0402	1921	1921:0x5d98284c	La fábrica... ¿La has visto?
0x003af92d	es	0xb26e10	0x000005	0x0402	1921	1921:0x5d98284c	Una fábrica de plátanos.
0x003af952	en	0x326e85	0x000000	0x0402	1929	1929:0x5daaa68a	Curses!
0x003af952	fr	0x326e85	0x000000	0x0402	1929	1929:0x5daaa6ae	Enfer !
0x003af952	de	0x326e85	0x000000	0x0402	1929	1929:0x5daaa6c1	Verdammt!
0x003af952	it	0x326e85	0x000000	0x0402	1929	1929:0x5daaa710	Maledizione!
0x003af952	ja	0x326e85	0x000000	0x0402	1929	1929:0x5d3af952	見つかった！
0x003af952	es	0x326e85	0x000000	0x0402	1929	1929:0x5daaa84c	¡Maldita sea!
0x003af96d	en	0x396f96	0x000000	0x0402	1931	1931:0x5db8268a	Wh... who's there...?
0x003af96d	en	0x396f96	0x000001	0x0402	1931	1931:0x5db8268a	Chico? It's me.
0x003af96d	en	0x396f96	0x000002	0x0402	1931	1931:0x5db8268a	You're...
0x003af96d	en	0x396f96	0x000003	0x0402	1931	1931:0x5db8268a	You're that... photographer?
0x003af96d	en	0x396f96	0x000004	0x0402	1931	1931:0x5db8268a	That's right, a war photographer.
0x003af96d	en	0x396f96	0x000005	0x0402	1931	1931:0x5db8268a	Huh? I thought you were here for the birds.
0x003af96d	en	0x396f96	0x000006	0x0402	1931	1931:0x5db8268a	Yeah, uh, the birds of the battlefield.
0x003af96d	en	0x396f96	0x000007	0x0402	1931	1931:0x5db8268a	Whoa, is that... Che's?
0x003af96d	en	0x396f96	0x000008	0x0402	1931	1931:0x5db8268a	Can I see it?
0x003af96d	en	0x396f96	0x000009	0x0402	1931	1931:0x5db8268a	Wow! The same kind el Che used!
0x003af96d	en	0x396f96	0x00000a	0x0402	1931	1931:0x5db8268a	You can't keep it, kid. Here, have these instead.
0x003af96d	en	0x396f96	0x00000b	0x0402	1931	1931:0x5db8268a	Those photos?
0x003af96d	en	0x396f96	0x00000c	0x0402	1931	1931:0x5db8268a	Oh no... Amanda!
0x003af96d	en	0x396f96	0x00000d	0x0402	1931	1931:0x5db8268a	She's safe. Don't worry.
0x003af96d	en	0x396f96	0x00000e	0x0402	1931	1931:0x5db8268a	Are you sure?
0x003af96d	en	0x396f96	0x00000f	0x0402	1931	1931:0x5db8268a	We're patching her up back at my place.
0x003af96d	en	0x396f96	0x000010	0x0402	1931	1931:0x5db8268a	She's hurt?!
0x003af96d	en	0x396f96	0x000011	0x0402	1931	1931:0x5db8268a	...I said don't worry. It's just a broken leg.
0x003af96d	en	0x396f96	0x000012	0x0402	1931	1931:0x5db8268a	...You got any cigarettes?
0x003af96d	en	0x396f96	0x000013	0x0402	1931	1931:0x5db8268a	A cigar, huh...
0x003af96d	en	0x396f96	0x000014	0x0402	1931	1931:0x5db8268a	Hey!
0x003af96d	en	0x396f96	0x000015	0x0402	1931	1931:0x5db8268a	It's not for kids.
0x003af96d	en	0x396f96	0x000016	0x0402	1931	1931:0x5db8268a	Chico, do you know where they took the cargo?
0x003af96d	en	0x396f96	0x000017	0x0402	1931	1931:0x5db8268a	Cargo? What cargo?
0x003af96d	en	0x396f96	0x000018	0x0402	1931	1931:0x5db8268a	...Let me rephrase that. \nHow do they get stuff from the coast up here?
0x003af96d	en	0x396f96	0x000019	0x0402	1931	1931:0x5db8268a	Oh, that I can tell you.
0x003af96d	en	0x396f96	0x00001a	0x0402	1931	1931:0x5db8268a	When the cargo gets to the harbor, \nthey first send it up the marshes on a barge.
0x003af96d	en	0x396f96	0x00001b	0x0402	1931	1931:0x5db8268a	Then they load it onto a jungle train \npast the banana plantation
0x003af96d	en	0x396f96	0x00001c	0x0402	1931	1931:0x5db8268a	and transport it by rail.
0x003af96d	en	0x396f96	0x00001d	0x0402	1931	1931:0x5db8268a	The train stops here. When it gets to \nthe train terminal past the coffee plantation, 
0x003af96d	en	0x396f96	0x00001e	0x0402	1931	1931:0x5db8268a	they reload it again, this time onto a truck 
0x003af96d	en	0x396f96	0x00001f	0x0402	1931	1931:0x5db8268a	which disappears into a tunnel heading toward the mountains.
0x003af96d	en	0x396f96	0x000020	0x0402	1931	1931:0x5db8268a	Disappears?
0x003af96d	en	0x396f96	0x000021	0x0402	1931	1931:0x5db8268a	Chico, what's on the other side of that tunnel?
0x003af96d	en	0x396f96	0x000022	0x0402	1931	1931:0x5db8268a	Nobody knows.\nNone of our compas ever got close enough...
0x003af96d	en	0x396f96	0x000023	0x0402	1931	1931:0x5db8268a	It's protected by a spirit.
0x003af96d	en	0x396f96	0x000024	0x0402	1931	1931:0x5db8268a	...A spirit.
0x003af96d	en	0x396f96	0x000025	0x0402	1931	1931:0x5db8268a	Yeah. A giant monster.
0x003af96d	en	0x396f96	0x000026	0x0402	1931	1931:0x5db8268a	...El basilisco.
0x003af96d	en	0x396f96	0x000027	0x0402	1931	1931:0x5db8268a	The king of snakes...?
0x003af96d	en	0x396f96	0x000028	0x0402	1931	1931:0x5db8268a	No, no, no, really, I saw it! \nI was camping up there one day, 
0x003af96d	en	0x396f96	0x000029	0x0402	1931	1931:0x5db8268a	and just as I was waking up around dawn, \nI heard this loud noise.
0x003af96d	en	0x396f96	0x00002a	0x0402	1931	1931:0x5db8268a	I opened my eyes and saw an enormous shadow.
0x003af96d	en	0x396f96	0x00002b	0x0402	1931	1931:0x5db8268a	Must have been 30 vara (80 ft) at least.
0x003af96d	en	0x396f96	0x00002c	0x0402	1931	1931:0x5db8268a	...It was walking. On legs as big as trees.
0x003af96d	en	0x396f96	0x00002d	0x0402	1931	1931:0x5db8268a	Where did you see it?
0x003af96d	en	0x396f96	0x00002e	0x0402	1931	1931:0x5db8268a	At the terminal near the tunnel. \nBut I only saw it that one time.
0x003af96d	en	0x396f96	0x00002f	0x0402	1931	1931:0x5db8268a	What exactly were you doing there?
0x003af96d	en	0x396f96	0x000030	0x0402	1931	1931:0x5db8268a	I, uh... Well, me and my sister got into a fight.
0x003af96d	en	0x396f96	0x000031	0x0402	1931	1931:0x5db8268a	And you just "happened" to go camping?
0x003af96d	en	0x396f96	0x000032	0x0402	1931	1931:0x5db8268a	You know, 
0x003af96d	en	0x396f96	0x000033	0x0402	1931	1931:0x5db8268a	their train should be arriving at the place \nI saw el basilisco right about now!
0x003af96d	en	0x396f96	0x000034	0x0402	1931	1931:0x5db8268a	Is it far?
0x003af96d	en	0x396f96	0x000035	0x0402	1931	1931:0x5db8268a	Not really. Go past the coffee plantation \nand it'll be to the north.
0x003af96d	en	0x396f96	0x000036	0x0402	1931	1931:0x5db8268a	What are you chasing?
0x003af96d	en	0x396f96	0x000037	0x0402	1931	1931:0x5db8268a	Something that could keep the world \nin balance... or destroy it.
0x003af96d	en	0x396f96	0x000038	0x0402	1931	1931:0x5db8268a	Huh?
0x003af96d	en	0x396f96	0x000039	0x0402	1931	1931:0x5db8268a	I heard that place was a narcotics plant \nbefore those guys took it over. 
0x003af96d	en	0x396f96	0x00003a	0x0402	1931	1931:0x5db8268a	But, you already knew that, didn't you.
0x003af96d	en	0x396f96	0x00003b	0x0402	1931	1931:0x5db8268a	Look, I get it. \nEven revolutionaries need to pay the bills.
0x003af96d	en	0x396f96	0x00003c	0x0402	1931	1931:0x5db8268a	Still, must be tough for a kid like you to swallow.
0x003af96d	en	0x396f96	0x00003d	0x0402	1931	1931:0x5db8268a	You're damn right it is!\nThe route they use to transport stuff 
0x003af96d	en	0x396f96	0x00003e	0x0402	1931	1931:0x5db8268a	is the same one mi viejo used to smuggle drugs.
0x003af96d	en	0x396f96	0x00003f	0x0402	1931	1931:0x5db8268a	They sold the drugs to the norteamericanos 
0x003af96d	en	0x396f96	0x000040	0x0402	1931	1931:0x5db8268a	and used the profits to fund the army.
0x003af96d	en	0x396f96	0x000041	0x0402	1931	1931:0x5db8268a	They tried to keep it hidden from me.
0x003af96d	en	0x396f96	0x000042	0x0402	1931	1931:0x5db8268a	Is that why you went "camping"?
0x003af96d	en	0x396f96	0x000043	0x0402	1931	1931:0x5db8268a	Yes...
0x003af96d	en	0x396f96	0x000044	0x0402	1931	1931:0x5db8268a	I managed to sneak into the plant \na few times and...
0x003af96d	en	0x396f96	0x000045	0x0402	1931	1931:0x5db8268a	...I tried to set it on fire.
0x003af96d	en	0x396f96	0x000046	0x0402	1931	1931:0x5db8268a	...Everyone treats me like a child.
0x003af96d	en	0x396f96	0x000047	0x0402	1931	1931:0x5db8268a	I, I, I couldn't stand it anymore. \nI'm not a kid. I'm twelve! 
0x003af96d	en	0x396f96	0x000048	0x0402	1931	1931:0x5db8268a	Couldn't do it though, could you?
0x003af96d	en	0x396f96	0x000049	0x0402	1931	1931:0x5db8268a	Chico, growing up means choosing how you're\ngonna live your life.
0x003af96d	en	0x396f96	0x00004a	0x0402	1931	1931:0x5db8268a	To do the right thing,
0x003af96d	en	0x396f96	0x00004b	0x0402	1931	1931:0x5db8268a	you sometimes have to leave the things \nyou care about behind
0x003af96d	en	0x396f96	0x00004c	0x0402	1931	1931:0x5db8268a	parents, family, your homeland.
0x003af96d	en	0x396f96	0x00004d	0x0402	1931	1931:0x5db8268a	But mi viejo...
0x003af96d	en	0x396f96	0x00004e	0x0402	1931	1931:0x5db8268a	Papá...
0x003af96d	en	0x396f96	0x00004f	0x0402	1931	1931:0x5db8268a	Chico...Look at the photos.
0x003af96d	en	0x396f96	0x000050	0x0402	1931	1931:0x5db8268a	Mi viejo...
0x003af96d	en	0x396f96	0x000051	0x0402	1931	1931:0x5db8268a	Treasure your memories, Chico. 
0x003af96d	en	0x396f96	0x000052	0x0402	1931	1931:0x5db8268a	No matter what happens, keep them safe.
0x003af96d	en	0x396f96	0x000053	0x0402	1931	1931:0x5db8268a	You wanna get out of here, Chico?
0x003af96d	en	0x396f96	0x000054	0x0402	1931	1931:0x5db8268a	I do but... 
0x003af96d	en	0x396f96	0x000055	0x0402	1931	1931:0x5db8268a	Come back with me. Your sister's waiting for you.
0x003af96d	en	0x396f96	0x000056	0x0402	1931	1931:0x5db8268a	I can't go back... I can't face everybody...
0x003af96d	en	0x396f96	0x000057	0x0402	1931	1931:0x5db8268a	...You told them where your compas are?
0x003af96d	en	0x396f96	0x000058	0x0402	1931	1931:0x5db8268a	I see...
0x003af96d	en	0x396f96	0x000059	0x0402	1931	1931:0x5db8268a	Nothing to be ashamed of.\nPain gets the better of us all.
0x003af96d	en	0x396f96	0x00005a	0x0402	1931	1931:0x5db8268a	...I wish I was dead.
0x003af96d	en	0x396f96	0x00005b	0x0402	1931	1931:0x5db8268a	OK, then, I'll put you out of your misery.
0x003af96d	en	0x396f96	0x00005c	0x0402	1931	1931:0x5db8268a	Wha-?!
0x003af96d	en	0x396f96	0x00005d	0x0402	1931	1931:0x5db8268a	Any last words?
0x003af96d	en	0x396f96	0x00005e	0x0402	1931	1931:0x5db8268a	"Shoot, you are only going to kill a man."
0x003af96d	en	0x396f96	0x00005f	0x0402	1931	1931:0x5db8268a	I just wasted a bullet. Don't waste your life.
0x003af96d	en	0x396f96	0x000060	0x0402	1931	1931:0x5db8268a	Listen to me, Chico. You died here today.\nYou understand?
0x003af96d	en	0x396f96	0x000061	0x0402	1931	1931:0x5db8268a	You're hombre nuevo. A new man.\nNow, give that new life to me.
0x003af96d	en	0x396f96	0x000062	0x0402	1931	1931:0x5db8268a	Fight with me, little soldier.\nShow me how strong you really are.
0x003af96d	en	0x396f96	0x000063	0x0402	1931	1931:0x5db8268a	Dry your tears, then promise me one thing.
0x003af96d	en	0x396f96	0x000064	0x0402	1931	1931:0x5db8268a	No smoking until you get older.
0x003af96d	en	0x396f96	0x000065	0x0402	1931	1931:0x5db8268a	Remember, real heroes are never as polished \nas the legends that surround them.
0x003af96d	en	0x396f96	0x000066	0x0402	1931	1931:0x5db8268a	You got it, Boss.
0x003af96d	en	0x396f96	0x000067	0x0402	1931	1931:0x5db8268a	Snake is fine.
0x003af96d	en	0x396f96	0x000068	0x0402	1931	1931:0x5db8268a	What's that?
0x003af96d	fr	0x396f96	0x000000	0x0402	1931	1931:0x5db826ae	Qu... qui est là ?
0x003af96d	fr	0x396f96	0x000001	0x0402	1931	1931:0x5db826ae	Chico... ? C’est moi.
0x003af96d	fr	0x396f96	0x000002	0x0402	1931	1931:0x5db826ae	Tu es...
0x003af96d	fr	0x396f96	0x000003	0x0402	1931	1931:0x5db826ae	Tu es le... photographe ?
0x003af96d	fr	0x396f96	0x000004	0x0402	1931	1931:0x5db826ae	C’est ça, je suis le photographe de guerre.
0x003af96d	fr	0x396f96	0x000005	0x0402	1931	1931:0x5db826ae	Je croyais que tu t’intéressais aux oiseaux.
0x003af96d	fr	0x396f96	0x000006	0x0402	1931	1931:0x5db826ae	Oui, euh, les oiseaux des champs de bataille.
0x003af96d	fr	0x396f96	0x000007	0x0402	1931	1931:0x5db826ae	Oh, est-ce que c’est... au Che ?
0x003af96d	fr	0x396f96	0x000008	0x0402	1931	1931:0x5db826ae	Je peux le voir ?
0x003af96d	fr	0x396f96	0x000009	0x0402	1931	1931:0x5db826ae	Ouah ! Le même que le Che !
0x003af96d	fr	0x396f96	0x00000a	0x0402	1931	1931:0x5db826ae	Tu ne peux pas le garder, petit. Tiens, prends ça à la place.
0x003af96d	fr	0x396f96	0x00000b	0x0402	1931	1931:0x5db826ae	Ces photos ?
0x003af96d	fr	0x396f96	0x00000c	0x0402	1931	1931:0x5db826ae	Oh non... Amanda !
0x003af96d	fr	0x396f96	0x00000d	0x0402	1931	1931:0x5db826ae	Elle va bien. Ne t’inquiète pas.
0x003af96d	fr	0x396f96	0x00000e	0x0402	1931	1931:0x5db826ae	Tu en es sûr ?
0x003af96d	fr	0x396f96	0x00000f	0x0402	1931	1931:0x5db826ae	On s’occupe bien d’elle dans ma base.
0x003af96d	fr	0x396f96	0x000010	0x0402	1931	1931:0x5db826ae	Elle est blessée ?
0x003af96d	fr	0x396f96	0x000011	0x0402	1931	1931:0x5db826ae	Ne t'en fais donc pas. Ce n'est qu'une jambe cassée.
0x003af96d	fr	0x396f96	0x000012	0x0402	1931	1931:0x5db826ae	Tu as des cigarettes ?
0x003af96d	fr	0x396f96	0x000013	0x0402	1931	1931:0x5db826ae	Un cigare, ah...
0x003af96d	fr	0x396f96	0x000014	0x0402	1931	1931:0x5db826ae	Hé !
0x003af96d	fr	0x396f96	0x000015	0x0402	1931	1931:0x5db826ae	Ce n’est pas pour les enfants.
0x003af96d	fr	0x396f96	0x000016	0x0402	1931	1931:0x5db826ae	Chico, tu sais où ils ont conduit la cargaison ?
0x003af96d	fr	0x396f96	0x000017	0x0402	1931	1931:0x5db826ae	La cargaison ? Quelle cargaison ?
0x003af96d	fr	0x396f96	0x000018	0x0402	1931	1931:0x5db826ae	Je vais poser la question autrement. Comment est-ce qu’ils amènent leurs marchandises jusqu’ici ?
0x003af96d	fr	0x396f96	0x000019	0x0402	1931	1931:0x5db826ae	Oh, ça, je le sais.
0x003af96d	fr	0x396f96	0x00001a	0x0402	1931	1931:0x5db826ae	Quand les marchandises arrivent au port, ils les envoient jusqu’aux marais sur une barge.
0x003af96d	fr	0x396f96	0x00001b	0x0402	1931	1931:0x5db826ae	Ensuite, ils utilisent une voie de chemin de fer
0x003af96d	fr	0x396f96	0x00001c	0x0402	1931	1931:0x5db826ae	derrière la plantation de bananes.
0x003af96d	fr	0x396f96	0x00001d	0x0402	1931	1931:0x5db826ae	Le train s’y arrête. Ensuite, il arrive au terminal ferroviaire derrière la plantation de café.
0x003af96d	fr	0x396f96	0x00001e	0x0402	1931	1931:0x5db826ae	Ils transfèrent leur chargement sur un camion
0x003af96d	fr	0x396f96	0x00001f	0x0402	1931	1931:0x5db826ae	qui disparaît dans un tunnel qui va vers la montagne.
0x003af96d	fr	0x396f96	0x000020	0x0402	1931	1931:0x5db826ae	Qui disparaît ?
0x003af96d	fr	0x396f96	0x000021	0x0402	1931	1931:0x5db826ae	Chico, qu’est-ce qu’il y a à l'autre bout du tunnel ?
0x003af96d	fr	0x396f96	0x000022	0x0402	1931	1931:0x5db826ae	Personne ne le sait. Aucun de nos camarades ne s’est assez approché…
0x003af96d	fr	0x396f96	0x000023	0x0402	1931	1931:0x5db826ae	Il est protégé par un esprit.
0x003af96d	fr	0x396f96	0x000024	0x0402	1931	1931:0x5db826ae	Un esprit.
0x003af96d	fr	0x396f96	0x000025	0x0402	1931	1931:0x5db826ae	Oui. Un monstre géant.
0x003af96d	fr	0x396f96	0x000026	0x0402	1931	1931:0x5db826ae	… « El basilisco ».
0x003af96d	fr	0x396f96	0x000027	0x0402	1931	1931:0x5db826ae	Le roi des serpents ?
0x003af96d	fr	0x396f96	0x000028	0x0402	1931	1931:0x5db826ae	Non, je l’ai vu en vrai ! Je campais là-bas une fois,
0x003af96d	fr	0x396f96	0x000029	0x0402	1931	1931:0x5db826ae	et au moment où je me suis réveillé, un matin, j’ai entendu son cri.
0x003af96d	fr	0x396f96	0x00002a	0x0402	1931	1931:0x5db826ae	J’ai ouvert les yeux et j’ai vu une ombre immense. 
0x003af96d	fr	0x396f96	0x00002b	0x0402	1931	1931:0x5db826ae	Cette chose faisait au moins 30 vara (25 m).
0x003af96d	fr	0x396f96	0x00002c	0x0402	1931	1931:0x5db826ae	Il marchait. Sur des jambes grosses comme des arbres.
0x003af96d	fr	0x396f96	0x00002d	0x0402	1931	1931:0x5db826ae	Où l’as-tu vu ?
0x003af96d	fr	0x396f96	0x00002e	0x0402	1931	1931:0x5db826ae	Au terminal près du tunnel. Mais je ne l’ai vu qu’une fois.
0x003af96d	fr	0x396f96	0x00002f	0x0402	1931	1931:0x5db826ae	Qu’est-ce que tu faisais là-bas ?
0x003af96d	fr	0x396f96	0x000030	0x0402	1931	1931:0x5db826ae	Je... Je m'étais disputé avec ma sœur.
0x003af96d	fr	0x396f96	0x000031	0x0402	1931	1931:0x5db826ae	Et tu es allé camper comme ça ?
0x003af96d	fr	0x396f96	0x000032	0x0402	1931	1931:0x5db826ae	Tu sais,
0x003af96d	fr	0x396f96	0x000033	0x0402	1931	1931:0x5db826ae	leur train doit arriver en ce moment à l’endroit où j’ai vu le basilic !
0x003af96d	fr	0x396f96	0x000034	0x0402	1931	1931:0x5db826ae	C’est loin ?
0x003af96d	fr	0x396f96	0x000035	0x0402	1931	1931:0x5db826ae	Pas trop. Il faut passer la plantation de café et continuer vers le nord.
0x003af96d	fr	0x396f96	0x000036	0x0402	1931	1931:0x5db826ae	Tu cours après quoi ?
0x003af96d	fr	0x396f96	0x000037	0x0402	1931	1931:0x5db826ae	Quelque chose qui pourrait préserver la paix du monde... ou le détruire.
0x003af96d	fr	0x396f96	0x000038	0x0402	1931	1931:0x5db826ae	Hein ?
0x003af96d	fr	0x396f96	0x000039	0x0402	1931	1931:0x5db826ae	Il paraît que cet endroit était un laboratoire de drogue avant qu’ils ne s’en emparent.
0x003af96d	fr	0x396f96	0x00003a	0x0402	1931	1931:0x5db826ae	Mais tu le savais déjà, pas vrai ?
0x003af96d	fr	0x396f96	0x00003b	0x0402	1931	1931:0x5db826ae	Je vois. Les révolutionnaires aussi ont besoin de payer leurs factures.
0x003af96d	fr	0x396f96	0x00003c	0x0402	1931	1931:0x5db826ae	Mais ça doit être dur à avaler pour un gamin comme toi.
0x003af96d	fr	0x396f96	0x00003d	0x0402	1931	1931:0x5db826ae	Un peu que c’est dur ! Le chemin qu’ils utilisent pour transporter leurs trucs,
0x003af96d	fr	0x396f96	0x00003e	0x0402	1931	1931:0x5db826ae	c’est le même qu’utilisait mon père pour passer la drogue.
0x003af96d	fr	0x396f96	0x00003f	0x0402	1931	1931:0x5db826ae	Ils vendaient la drogue aux Nord-Américains
0x003af96d	fr	0x396f96	0x000040	0x0402	1931	1931:0x5db826ae	et finançaient l'armée avec l'argent.
0x003af96d	fr	0x396f96	0x000041	0x0402	1931	1931:0x5db826ae	Ils ont essayé de me le cacher.
0x003af96d	fr	0x396f96	0x000042	0x0402	1931	1931:0x5db826ae	C’est pour ça que tu es allé « camper » ?
0x003af96d	fr	0x396f96	0x000043	0x0402	1931	1931:0x5db826ae	Oui...
0x003af96d	fr	0x396f96	0x000044	0x0402	1931	1931:0x5db826ae	J’ai réussi à me faufiler plusieurs fois dans l’usine et j’ai... 
0x003af96d	fr	0x396f96	0x000045	0x0402	1931	1931:0x5db826ae	essayé d’y mettre le feu.
0x003af96d	fr	0x396f96	0x000046	0x0402	1931	1931:0x5db826ae	Tout le monde me traite comme un gamin.
0x003af96d	fr	0x396f96	0x000047	0x0402	1931	1931:0x5db826ae	Je ne le supportais plus. Je ne suis plus un gosse. J’ai douze ans !
0x003af96d	fr	0x396f96	0x000048	0x0402	1931	1931:0x5db826ae	Mais tu n’as pas réussi à le faire.
0x003af96d	fr	0x396f96	0x000049	0x0402	1931	1931:0x5db826ae	Chico, grandir, c’est choisir comment on va vivre sa vie.
0x003af96d	fr	0x396f96	0x00004a	0x0402	1931	1931:0x5db826ae	Pour faire ce qui doit être fait,
0x003af96d	fr	0x396f96	0x00004b	0x0402	1931	1931:0x5db826ae	on doit parfois abandonner ce à quoi on tient :
0x003af96d	fr	0x396f96	0x00004c	0x0402	1931	1931:0x5db826ae	parents, famille, pays.
0x003af96d	fr	0x396f96	0x00004d	0x0402	1931	1931:0x5db826ae	Mais « mi viejo »...
0x003af96d	fr	0x396f96	0x00004e	0x0402	1931	1931:0x5db826ae	Papá...
0x003af96d	fr	0x396f96	0x00004f	0x0402	1931	1931:0x5db826ae	Chico, regarde les photos.
0x003af96d	fr	0x396f96	0x000050	0x0402	1931	1931:0x5db826ae	« Mi viejo »...
0x003af96d	fr	0x396f96	0x000051	0x0402	1931	1931:0x5db826ae	Chéris tes souvenirs, Chico.
0x003af96d	fr	0x396f96	0x000052	0x0402	1931	1931:0x5db826ae	Quoi qu'il arrive, protège-les.
0x003af96d	fr	0x396f96	0x000053	0x0402	1931	1931:0x5db826ae	Tu veux partir d’ici, Chico ?
0x003af96d	fr	0x396f96	0x000054	0x0402	1931	1931:0x5db826ae	Oui...
0x003af96d	fr	0x396f96	0x000055	0x0402	1931	1931:0x5db826ae	Viens avec moi alors. Ta sœur t’attend.
0x003af96d	fr	0x396f96	0x000056	0x0402	1931	1931:0x5db826ae	Je ne peux pas revenir... Je ne pourrai pas les regarder en face...
0x003af96d	fr	0x396f96	0x000057	0x0402	1931	1931:0x5db826ae	Tu leur as dit où sont tes « compas » ?
0x003af96d	fr	0x396f96	0x000058	0x0402	1931	1931:0x5db826ae	Je vois.
0x003af96d	fr	0x396f96	0x000059	0x0402	1931	1931:0x5db826ae	Tu n’as pas à avoir honte. La douleur a toujours le dessus.
0x003af96d	fr	0x396f96	0x00005a	0x0402	1931	1931:0x5db826ae	Je voudrais être mort.
0x003af96d	fr	0x396f96	0x00005b	0x0402	1931	1931:0x5db826ae	D’accord, je vais abréger tes souffrances.
